Name,Url,Telephone,Longitude,Latitude,AddressRegion,AddressLocality,AddressCountry
Fitzwilliam Hotel,http://www.fitzwilliamhoteldublin.com,+353(0)14787000,-6.26142,53.339403,Dublin,Dublin City,Republic of Ireland
Travelodge Waterford,http://www.travelodge.ie/waterford-hotel,+353(0)51358885,-7.121495,52.248322,Waterford,Waterford City,Republic of Ireland
Portobello Hotel,http://www.portobellohotel.ie,+353(0)14752715,-6.264121,53.330367,Dublin,Dublin City,Republic of Ireland
Fort Conan Hotel,http://www.fortconanhotel.com,+353(0)51389163,-6.930495,52.221298,Wexford,Wexford,Republic of Ireland
Camden Court Hotel,http://www.booking.com,+353(0)14759666,-6.264507,53.333103,Dublin,Dublin City,Republic of Ireland
Carrigaline Court Hotel and Leisure Centre,http://www.carrigcourt.com,+353(0)214852100,-8.392128,51.816125,Cork,Carrigaline,Republic of Ireland
Horse and Jockey Hotel,http://www.horseandjockeyhotel.com,+353(0)50444192,-7.775734,52.615607,Tipperary,Thurles,Republic of Ireland
Inchydoney Island Lodge & Spa,http://www.inchydoneyisland.com,+353(0)238833143,-8.862292,51.597367,Cork,Clonakilty,Republic of Ireland
Newgrange Hotel,http://www.newgrangehotel.ie,+353(0)469074100,-6.682933,53.651889,Meath,Navan,Republic of Ireland
Meadowlands Hotel,http://www.meadowlandshotel.com/,+353(0)667180444,-9.691311,52.27621,Kerry,Tralee,Republic of Ireland
Roxford Lodge Hotel,http://www.roxfordlodge.ie/en/,+353(0)16688572,-6.237116,53.33539,Dublin,Dublin City,Republic of Ireland
Scotts Hotel,http://www.scottshotelkillarney.com,+353(0)646631060,-9.506296,52.059304,Kerry,Killarney,Republic of Ireland
Lady Gregory Hotel Conference and Leisure Club,http://www.ladygregoryhotel.ie,+353(0)91632333,-8.814912,53.061221,Galway,Gort,Republic of Ireland
Taylors Three Rock Hotel,http://www.taylorsthreerock.ie,+353(0)14942311,-6.262253,53.268386,Dublin,Dublin City,Republic of Ireland
Nesbitt Arms Boutique Hotel,http://www.nesbittarms.com,+353(0)749541103,-8.4136995975532,54.7620521206907,Donegal,Ardara,Republic of Ireland
Treacys Hotel,http://www.treacyshotel.com,+353(0)539237798,-6.5652,52.503059,Wexford,Enniscorthy,Republic of Ireland
Times Hotel,,+353(0)6231111,-8.157902,52.473949,Tipperary,Tipperary Town,Republic of Ireland
Knock House Hotel,http://www.knockhousehotel.ie,+353(0)949388088,-8.914327,53.791039,Mayo,Knock,Republic of Ireland
Quality Hotel and Leisure Centre Clonakilty,http://www.qualityhotelclonakilty.com,+353(0)238836400,-8.8957,51.616378,Cork,Clonakilty,Republic of Ireland
Kilkenny River Court Hotel,https://www.rivercourthotel.com,+353(0)567723388,-7.249255,52.65154,Kilkenny,Kilkenny,Republic of Ireland
Faithlegg House Hotel,http://www.faithlegg.com,+353(0)51382000,-7.025256,52.2581,Waterford,Waterford,Republic of Ireland
Bella Vista Hotel,http://www.bellavistahotel.ie,+353(0)214812450,-8.297062,51.851385,Cork,Cobh,Republic of Ireland
Ardmore Country House Hotel,http://www.ardmorecountryhouse.com,+353(0)9825994,-9.552036,53.79608,Mayo,Westport,Republic of Ireland
Carrolls Hotel,http://www.carrollsknocktopher.com,+353(0)567768082,-7.217756,52.485853,Kilkenny,Knocktopher,Republic of Ireland
Óstán Oileán Acla Hotel,http://www.achillislandhotel.com,+353(0)9845138,-9.92021,53.93304,Mayo,Achill Island -Acaill,Republic of Ireland
Leenane Hotel,http://leenanehotel.com/,+353(0)9542249,-9.70493,53.594557,Galway,Leenane,Republic of Ireland
The Wilton Hotel,http://www.wiltonhotelbray.com,+353(0)12760258,-6.100199,53.186639,Wicklow,Bray,Republic of Ireland
Westport Coast Hotel,http://www.westportcoasthotel.ie,+353(0)9829000,-9.549882,53.799578,Mayo,Westport,Republic of Ireland
Commons Inn,http://www.commonsinn.com,+353(0)214210300,-8.487611,51.921844,Cork,Cork City,Republic of Ireland
"The Morrison, a DoubleTree by Hilton Hotel",http://www.morrisonhotel.ie,+353(0)18872400,-6.266094,53.346516,Dublin,Dublin 1,Republic of Ireland
Shannon Springs Hotel,http://www.shannonspringshotel.com,+353(0)61364588,-8.862044,52.714901,Clare,Shannon V14 A336,Republic of Ireland
Grand Central Hotel,http://www.grandcentralbundoran.com/,+353(0)719842722,-8.276529,54.47987,Donegal,Bundoran,Republic of Ireland
Castle Grove Country House,http://www.castlegrove.com,+353(0)749151118,-7.648227,54.986987,Donegal,Letterkenny,Republic of Ireland
The Landmark Hotel,http://www.thelandmarkhotel.com,+353(0)719622222,-8.092845,53.94355,Leitrim,Carrick On Shannon,Republic of Ireland
Bridge House Hotel Spa and Leisure Club,http://www.bridgehouse.com,+353(0)579325600,-7.492878,53.274912,Offaly,Tullamore,Republic of Ireland
Clayton Hotel Ballsbridge,http://www.claytonhotelballsbridge.com,+353(0)16681111,-6.225122,53.325675,Dublin,Dublin 4,Republic of Ireland
Brooklodge & Macreddin Village,http://www.brooklodge.com,+353(0)40236444,-6.331019,52.879669,Wicklow,Aughrim,Republic of Ireland
WatersEdge Hotel,http://www.watersedgehotel.ie,+353(0)214815566,-8.297908,51.849027,Cork,Cobh,Republic of Ireland
Meadow Court,http://www.meadowcourthotel.com,+353(0)91841051,-8.636213,53.210269,Galway,Loughrea,Republic of Ireland
Brook Lodge Hotel,http://www.brooklodgekillarney.com,+353(0)646631800,-9.512499,52.060785,Kerry,Killarney,Republic of Ireland
The Lord Bagenal Inn,http://www.lordbagenal.com,+353(0)599774000,-6.976749,52.736206,Carlow,Leighlinbridge,Republic of Ireland
The Ripley Court Hotel,http://www.ripleycourt.com,+353(0)18365892,-6.251813,53.351306,Dublin,Dublin City,Republic of Ireland
Zuni Restaurant and Boutique Hotel,http://www.zuni.ie,+353(0)567723999,-7.251932,52.649611,Kilkenny,Kilkenny,Republic of Ireland
Abbeyleix Manor,http://www.abbeyleixmanorhotel.com,+353(0)578730111,-7.352623,52.906489,Laois,Abbeyleix,Republic of Ireland
The Green,https://www.thegreenhotel.ie/,+353(0)16073600,-6.263444,53.337395,Dublin,Dublin 2,Republic of Ireland
Riverside Hotel Killarney,http://www.riversidehotelkillarney.com,+353(0)646639200,-9.507321,52.049159,Kerry,Killarney,Republic of Ireland
Kilkenny Hibernian Hotel,http://www.kilkennyhibernianhotel.com,+353(0)567771888,-7.252091,52.65022,Kilkenny,Kilkenny,Republic of Ireland
Dillons Hotel,https://www.dillons-hotel.ie,+353(0)749122977,-7.736657,54.950707,Donegal,Letterkenny,Republic of Ireland
Paramount Hotel,http://www.paramounthotel.ie,+353(0)14179900,-6.267649,53.344687,Dublin,Dublin 2,Republic of Ireland
Kilkenny Ormonde Hotel,http://www.kilkennyormonde.com,+353(0)567750200,-7.253222,52.649597,Kilkenny,Kilkenny City,Republic of Ireland
Trinity City Hotel,http://www.trinitycityhotel.com,+353(0)16481000,-6.254148,53.345194,Dublin,Dublin City,Republic of Ireland
An Chuirt,http://www.gweedorecourthotel.com,+353(0)749532900,-8.222411,55.048543,Donegal,Gweedore,Republic of Ireland
Woodlands Hotel,http://www.woodlandshotel.ie,+353(0)51392700,-7.064407,52.239195,Waterford,Waterford,Republic of Ireland
Forster Court Hotel,http://theforstercourt.ie,+353(0)91564111,-9.04621876992314,53.2750493474057,Galway,Galway City,Republic of Ireland
Ballina Manor Hotel,http://ballinamanorhotel.ie/,+353(0)9680900,-9.15404,54.112587,Mayo,Ballina,Republic of Ireland
Mill Park,http://www.millparkhotel.com/,+353(0)749722880,-8.118215,54.65912,Donegal,Donegal Town,Republic of Ireland
Creggan Court Hotel,http://www.creggancourt.com,+353(0)906477777,-7.894189,53.410346,Westmeath,Athlone,Republic of Ireland
Achill Cliff House,http://www.achillcliff.com,+353(0)9843400,-10.081224,53.976104,Mayo,Achill Island,Republic of Ireland
Breffni Arms Hotel ,http://www.breffniarms.ie,+353(0)494335127,-7.583405,53.924432,Cavan,Arvagh,Republic of Ireland
The Galmont Hotel & Spa,https://www.thegalmont.com/,+353(0)91538300,-9.043548,53.273933,Galway,Galway City,Republic of Ireland
Mulcahy's Hotel,http://www.mulcahys.ie,+353(0)526125054,-7.70171,52.353766,Tipperary,Clonmel,Republic of Ireland
Royal Spa Hotel,http://www.royalspahotel.com,+353(0)657074288,-9.290088,53.028613,Clare,Lisdoonvarna,Republic of Ireland
The Ashbourne Court Hotel,http://www.ashbournecourthotel.ie,+353(0)18359300,-6.396965,53.510075,Meath,Ashbourne,Republic of Ireland
Villa Rose Hotel,http://www.villarose.net,+353(0)749132266,-7.781476,54.799599,Donegal,Ballybofey,Republic of Ireland
Harbour Hotel,http://www.harbour.ie,+353(0)91894800,-9.04744,53.270756,Galway,Galway City,Republic of Ireland
Victoria House Hotel,http://www.victoriahousehotel.com,+353(0)646635430,-9.500047,52.043343,Kerry,Killarney,Republic of Ireland
Bracken Court,https://www.brackencourt.ie,+353(0)18413333,-6.182941,53.608928,Dublin,Balbriggan,Republic of Ireland
Intercontinental Dublin,http://www.intercontinental.com/dublin,+353(0)16654000,-6.22568826620102,53.3265074868839,Dublin,Ballsbridge,Republic of Ireland
Gateway Hotel,http://www.gatewayswinford.com,+353(0)949252156,-8.950969,53.944458,Mayo,Swinford,Republic of Ireland
Mill Times Hotel,http://www.milltimeshotel.ie,+353(0)9829200,-9.52138959518436,53.7985546072631,Mayo,Westport,Republic of Ireland
An Crúiscín Lán,http://www.cruiscin.ie,+353(0)91553148,-9.306534,53.243982,Galway,Spiddal,Republic of Ireland
Loch Lein Country House Hotel,http://www.lochlein.com,+353(0)646631260,-9.586798,52.068662,Kerry,Killarney,Republic of Ireland
The Westin Dublin,http://www.thewestindublin.com,+353(0)16451000,-6.258875,53.345644,Dublin,Dublin,Republic of Ireland
The Spencer Hotel,http://www.thespencerhotel.com,+353(0)14338800,-6.243396,53.348111,Dublin,Dublin City,Republic of Ireland
Ormond Hotel,http://www.ormondhotel.ie,+353(0)6744404,-8.197875,52.861695,Tipperary,Nenagh,Republic of Ireland
Sliabh Beagh Hotel & Tourism Centre,https://www.facebook.com/sliabhbeaghhotel/,+353(0)4789014,-7.12933,54.30635,Monaghan,Knockatallon,Republic of Ireland
Hotel Curracloe,http://www.hotelcurracloe.com,+353(0)539137308,-6.393937,52.393481,Wexford,Enniscorthy,Republic of Ireland
Travelodge Limerick,http://www.travelodge.ie/hotels/229/Limerick-Ennis-Road-hotel,+353(0)61457000,-8.67587,52.673361,Limerick,Limerick City,Republic of Ireland
Glasson Country House Hotel & Golf Club,http://www.glassoncountryhouse.ie,+353(0)906485120,-7.900718,53.475674,Westmeath,Athlone,Republic of Ireland
Cork Airport Hotel,http://www.corkairporthotel.com/,+353(0)214947500,-8.486374,51.848219,Cork,Cork,Republic of Ireland
Percy French Hotel,http://www.thepercyfrenchhotel.com,+353(0)719633300,-8.103714890746,53.7759818272829,Roscommon,Strokestown,Republic of Ireland
East Village Hotel,http://www.eastvillage.ie/Sleep.aspx,+353(0)214367000,-8.434259,51.877766,Cork,Cork City,Republic of Ireland
Ashdown Park Hotel,http://www.ashdownparkhotel.com,+353(0)539480500,-6.284801,52.678888,Wexford,Gorey,Republic of Ireland
Killashee Hotel,http://www.killasheehotel.com/,+353(0)45879277,-6.675461,53.191356,Kildare,Naas,Republic of Ireland
The Johnstown Estate,http://www.thejohnstownestate.com,+353(0)469540000,-6.837516,53.405144,Meath,Enfield,Republic of Ireland
Barberstown Castle,http://www.barberstowncastle.ie,+353(0)16288157,-6.597387,53.153086,Kildare,Straffan,Republic of Ireland
The Sheldon Park Hotel,http://www.sheldonpark.ie,+353(0)14601055,-6.343975,53.329565,Dublin,Dublin 12,Republic of Ireland
Lynhams Hotel,http://www.lynhamsoflaragh.ie,+353(0)40445345,-6.297207,53.008103,Wicklow,Glendalough,Republic of Ireland
Seven Horseshoes Hotel,http://www.thesevenhorseshoes.com/,+353(0)499522166,-7.444253,54.100941,Cavan,Belturbet,Republic of Ireland
Clybaun Hotel,http://www.clybaunhotel.ie/,+353(0)91588088,-9.108142,53.269481,Galway,Salthill,Republic of Ireland
Cavan Crystal Hotel,http://www.cavancrystalhotel.com,+353(0)494360600,-7.341139,53.982959,Cavan,Cavan Town,Republic of Ireland
Lakeside Manor Hotel,http://www.lakesidemanor.ie,+353(0)498548200,-7.053532,53.818714,Cavan,Virginia,Republic of Ireland
Crowne Plaza Dublin Northwood,http://www.crowneplazadublin.ie,+353(0)18628888,-6.245539,53.404501,Dublin,Dublin City,Republic of Ireland
Woodenbridge Lodge,http://www.woodenbridgehotel.com,+353(0)40235146,-6.23495287829587,52.8323229222345,Wicklow,Arklow,Republic of Ireland
Maldron Hotel Wexford,http://www.maldronhotels.com,+353(0)539172000,-6.514223,52.337483,Wexford,Wexford Town,Republic of Ireland
Maol Reidh Hotel,https://www.maolreidh.com/,+353(0)9543844,-9.963605,53.58848,Galway,Renvyle,Republic of Ireland
The Pilgrims Rest Hotel,http://www.thepilgrimsrest.com,+353(0)5852917,-7.848526,52.183216,Waterford,Cappoquin,Republic of Ireland
Caisleain Oir,http://www.donegalhotel.ie,+353(0)749548113,-8.325336,55.020841,Donegal,Annagry,Republic of Ireland
Radisson Blu Hotel Athlone,https://www.radathlone.com/,+353(0)906442600,-7.941334,53.424552,Westmeath,Athlone,Republic of Ireland
Roganstown Hotel and Country Club,http://www.roganstown.com,+353(0)18433118,-6.271494,53.487382,Dublin,Swords,Republic of Ireland
Clifton Court Hotel,http://www.cliftoncourthotel.ie,+353(0)18743535,-6.257915,53.348117,Dublin,Dublin City,Republic of Ireland
Clayton Hotel Leopardstown,http://www.claytonhotelleopardstown.com,+353(0)12935000,-6.206053,53.271315,Dublin,Dublin 18,Republic of Ireland
Fairhill House Hotel,http://www.fairhillhouse.com,+353(0)949546176,-9.364485,53.544422,Galway,Clonbur,Republic of Ireland
Quality Hotel & Leisure Centre Youghal,http://www.qualityyoughal.com,+353(0)2493050,-7.872633,51.924996,Cork,Youghal,Republic of Ireland
Osprey Hotel & Spa,http://www.ospreyhotel.ie,+353(0)45881111,-6.67041246875192,53.2133302687826,Kildare,Naas,Republic of Ireland
Jurys Inn Parnell Street,https://www.jurysinns.com/hotels/dublin/parnell-street,+353(0)18784900,-6.262849,53.351409,Dublin,Dublin 1,Republic of Ireland
Downings Bay Hotel,http://www.downingsbayhotel.com,+353(0)749155586,-7.835622,55.194587,Donegal,Downings,Republic of Ireland
Radisson Blu Hotel Letterkenny,https://www.radissonhotels.com/en-us/hotels/radisson-blu-letterkenny,+353(0)749194444,-7.733528,54.947011,Donegal,Letterkenny,Republic of Ireland
Mullingar Park Hotel,https://www.mullingarparkhotel.com/,+353(0)449337500,-7.303459,53.522887,Westmeath,Mullingar,Republic of Ireland
Grand Canal Hotel,http://www.grandcanalhotel.ie,+353(0)16461000,-6.237707,53.338026,Dublin,Dublin City,Republic of Ireland
Errigal Country House Hotel,http://www.errigalhotel.com,+353(0)495556901,-7.102662,54.06511,Cavan,Cootehill,Republic of Ireland
The Brehon,http://www.thebrehon.com,+353(0)646630700,-9.504448,52.045923,Kerry,Killarney,Republic of Ireland
The Horse and Hound Inn Hotel,http://www.horseandhoundhotel.ie,+353(0)51428482,-6.837091,52.369398,Wexford,Foulksmills,Republic of Ireland
Ashbourne House Hotel,http://www.ashbournehousehotel.com,+353(0)18358400,-6.396754,53.510912,Meath,Ashbourne,Republic of Ireland
Dingle Bay Hotel,http://www.dinglebayhotel.com,+353(0)669151231,-10.273908,52.139533,Kerry,Dingle,Republic of Ireland
Tara Hotel,http://www.tarahotel.ie,+353(0)749741700,-8.440952,54.63685,Donegal,Killybegs,Republic of Ireland
The Prince of Wales Hotel,http://www.theprinceofwales.ie,+353(0)906476666,-7.938442,53.423941,Westmeath,Athlone,Republic of Ireland
Abbey Hotel,http://www.abbeyhotelballyvourney.com,+353(0)2645324,-9.157983,51.939449,Cork,Macroom,Republic of Ireland
Malinbeg Hostel,http://www.malinbeghostel.com,+353(0)749730006,-8.72941910534666,54.7079733975011,Donegal,Glencolmcille,Republic of Ireland
Courtbrack Accommodation,,+353(0)61302500,-8.646733,52.655444,Limerick,Limerick City,Republic of Ireland
Connemara National Park Hostel – Letterfrack Lodge,http://www.connemaranationalpark.com,+353(0)868222447,-9.950832,53.554296,Galway,Letterfrack,Republic of Ireland
Beach Haven Hostel,http://www.beachhavenhouse.com/hostel_index.html,+353(0)51390208,-7.145386,52.165635,Waterford,Tramore,Republic of Ireland
Tara Hall,http://www.tara-hall.ie,+353(0)12805120,-6.116634,53.285846,Dublin,Dún Laoghaire,Republic of Ireland
Isaacs Hostel,http://www.isaacs.ie,+353(0)18556215,-6.253322,53.34998,Dublin,Dublin City,Republic of Ireland
Doolin Hostel,http://www.doolinhostel.ie,+353(0)872820587,-9.392972,53.00165,Clare,Doolin,Republic of Ireland
Lakeland House,http://www.lakelandhouse.net/,+353(0)949546089,-9.28659,53.543497,Mayo,Cong,Republic of Ireland
Doolin Inn,http://www.doolininn.ie,+353(0)657074421,-9.38377811553058,53.012607896864,Clare,Doolin,Republic of Ireland
Kinlay House Dublin,http://www.kinlaydublin.ie,+353(0)16796644,-6.269701,53.343801,Dublin,Dublin City,Republic of Ireland
Donegal Adventure Centre,http://www.donegaladventurecentre.net,+353(0)719842418,-8.28179691268917,54.474771746763,Donegal,Bundoran,Republic of Ireland
Fossa Holiday Hostel,http://www.fossacampingkillarney.com/hostel.html,+353(0)646631497,-9.587802,52.070847,Kerry,Killarney,Republic of Ireland
Inishbofin Island Hostel,http://www.inishbofin-hostel.ie,+353(0)9545855,-10.198127,53.615789,Galway,Inishbofin Island,Republic of Ireland
Lahinch Hostel,http://www.lahinchhostel.ie,+353(0)858390890,-9.345951,52.931107,Clare,Lahinch,Republic of Ireland
Carlingford Adventure Centre,http://www.carlingfordadventure.com,+353(0)429373100,-6.186241,54.040061,Louth,Carlingford,Republic of Ireland
Sheilas Budget Accommodation Centre,http://www.sheilashostel.ie,+353(0)214505562,-8.465951,51.902614,Cork,Cork City,Republic of Ireland
Kinlay House Cork,http://www.kinlayhousecork.ie,+353(0)214508966,-8.475049,51.903151,Cork,Cork City,Republic of Ireland
Corofin Village Hostel,http://www.corofincamping.com,+353(0)656837683,-9.065221,52.945492,Clare,Corofin,Republic of Ireland
Kenmare Failte Hostel,http://www.kenmarehostel.com,+353(0)877116092,-9.583367,51.877851,Kerry,Kenmare,Republic of Ireland
Dingle Gate Hostel,http://www.dinglegatehostel.com,+353(0)669157150,-10.028498,52.160462,Kerry,Annascaul,Republic of Ireland
Old Mill Holiday Hostel,http://www.oldmillhostel.com/,+353(0)9827045,-9.524102,53.800414,Mayo,Westport,Republic of Ireland
Neptune's Killarney Town Hostel,http://www.neptuneshostel.com,+353(0)646635255,-9.510668,52.059491,Kerry,Killarney,Republic of Ireland
Avalon House,http://www.avalon-house.ie,+353(0)14750001,-6.266286,53.339549,Dublin,Dublin City,Republic of Ireland
Dun Ulun House,http://www.dunulunhouse.weebly.com,+353(0)749738137,-8.59276575672322,54.63330259152,Donegal,Kilcar,Republic of Ireland
Cashel Holiday Hostel,http://www.cashelhostel.com,+353(0)6262330,-7.887698,52.516,Tipperary,Cashel,Republic of Ireland
Snoozles Hostel Quay Street,https://www.snoozleshostelgalway.ie/,+353(0)91568644,-9.054191,53.271172,Galway,Galway City,Republic of Ireland
