Name,Url,Telephone,Longitude,Latitude,AddressRegion,AddressLocality,AddressCountry,Tags
Grow HQ,https://giy.ie/grow-hq,35351584422,-7.0797694,52.2463536,Waterford,Waterford City,Republic of Ireland,"Covid Safety Charter,Food and Drink,Restaurant,Vegetarian"
GUI National Golf Academy,http://www.learntogolf.ie,35315054040,-6.5588040317383,53.3866817691481,Kildare,Maynooth,Republic of Ireland,"Learning,Museums and Attraction,Golf,Activity Operator"
Guided Burren Walks,http://guidedburrenwalks.simplybook.it/v2,+353(0)876334895,-8.9381264,53.1388398,Galway,Kinvara,Republic of Ireland,"Walking,Activity Operator,Tour"
Guided Bus and Walking Tours,,+353(0)872763565,-7.78298142954853,53.0373838880119,Tipperary,Roscrea,Republic of Ireland,"Walking,Activity Operator,Tour"
Guided Killarney Walks,http://guidedkillarneytours.com,+353(0)876329085,-9.51143003243328,52.0580742621121,Kerry,Killarney,Republic of Ireland,"Walking,Activity Operator,Tour"
Guided Tour of Maynooth College,http://www.visitmaynooth.com,+353(0)17086404,-6.59427461694941,53.3804832413363,Kildare,Maynooth,Republic of Ireland,"Activity Operator,Tour"
Guided Tour of Rosses Point,http://www.facebook.com/rossestour,+353(0)868335374,-8.5640206,54.3047546,Sligo,Rosses Point,Republic of Ireland,"Walking,Activity Operator,Tour"
Guided Tours Of Olde Youghal,,+353(0)2420170,-7.84602,51.9529,Cork,Youghal,Republic of Ireland,"Walking,Activity Operator,Tour"
Guided Walking Tour of Sligo,,,-8.477043,54.268771,Sligo,Sligo Town,Republic of Ireland,"Walking,Activity Operator,Tour"
Guided Walking Tour of the Heritage Town of Carrickmacross,http://www.carrickmacrosschamber.com,+353(0)429664833,-6.715852,53.975447,Monaghan,Carrickmacross,Republic of Ireland,"Walking,Activity Operator,Tour"
Guillamene and Newtown Cove - Green Coast Award 2019,http://cleancoasts.org/our-initiatives/,,-7.172557,52.147714,Waterford,Tramore,Republic of Ireland,"Swimming,Swimming Pools and Water Park,Venue,Beach,Natural Landscape"
Guinea Pig,http://www.guineapig.dalkey.info,+353(0)12859055,-6.103362,53.276462,Dublin,Dalkey,Republic of Ireland,"Food and Drink,Restaurant,Fine Dining,Seafood,Vegetarian"
Guinness Gallery,http://www.guinnessgallery.com,+353(0)12897955,-6.184356,53.266725,Dublin,Foxrock,Republic of Ireland,"Craft,Shopping,Art Gallery,Food Shops"
Guinness Storehouse,https://www.guinness-storehouse.com/en,35314084800,-6.2867111,53.341978,Dublin,Dublin City,Republic of Ireland,"Covid Safety Charter,Restaurant,Food and Drink,Museums and Attraction,Pubs and Bar,Cafe,Food Shops,Shopping,Tour"
"Guinness, Whiskey and Temple Bar Highlights Tour - LetzGo Tours",https://www.facebook.com/letzgocitytours,+353(0)12548650,-6.32816819999994,53.3244379,Dublin,Dublin City,Republic of Ireland,"Activity Operator,Tour"
Gulfstream Restaurant,https://www.inchydoneyisland.com/the-gulfstream-restaurant-inchydoney.html,353238833143,-8.8617557,51.5971587,Cork,Clonakilty,Republic of Ireland,"Food and Drink,Restaurant,Vegetarian"
Gurteen Beach,,,-9.96084028235578,53.3794891135533,Galway,Roundstone,Republic of Ireland,Beach
Gus O'Connors Pub,http://www.gusoconnorsdoolin.com,353657074168,-9.386521,53.012567,Clare,Doolin,Republic of Ireland,"Food and Drink,Restaurant,Pubs and Bar"
Gweedore Golf Club,http://www.gweedoregolfclub.com,353749531140,-8.315589,55.083559,Donegal,Gweedore,Republic of Ireland,"Golf,Golf Course"
Haggardstown Old Church and Graveyard,,,-6.3780595,53.9662155,Louth,Blackrock,Republic of Ireland,"Historic Houses and Castle,Church Abbey,Monastery,Churches,Abbeys and Monastery,Ruins"
Halfway Karting,http://halfwaykarting.ie,353867773272,-7.399286,55.087857,Donegal,Buncrana,Republic of Ireland,Activity Operator
Hall of the Red Earl,http://www.galwaycivictrust.ie,35391564946,-9.0566677,53.2705588,Galway,Galway City,Republic of Ireland,Museums and Attraction
Halpenny's Transport Ltd,http://www.halpennytravel.com,+353(0)429321608,-6.362862,53.972856,Louth,Blackrock,Republic of Ireland,"Covid Safety Charter,Transport,Coach,Road"
Halpin's  Bridge Café,http://halpinscafe.com,35340432677,-6.0425716,52.9810302,Wicklow,Wicklow Town,Republic of Ireland,"Food and Drink,Restaurant,Cafe"
Hamlets of Kinsale,http://www.hamletsofkinsale.com,353214772939,-8.5229817,51.7067261,Cork,Kinsale,Republic of Ireland,"Food and Drink,Restaurant,Pubs and Bar,Seafood,Vegetarian"
Hammond Coach Hire,,+353(0)2247396,-8.716068,52.093519,Cork,Mallow,Republic of Ireland,"Transport,Coach,Road"
Hamptons Grill,http://www.hamptonsgrill.ie/index.html,35361609325,-8.6290707,52.6633598,Limerick,Limerick City,Republic of Ireland,"Food and Drink,Restaurant"
Hamwood House and Gardens,https://hamwood.ie,35318255210,-6.5136092,53.4112349,Meath,Dunboyne,Republic of Ireland,"Photography,Learning,Walking,Historic Houses and Castle,Gardens,Garden,Tour"
Handcrafted Irish Jewellery by Kieran Cunningham,https://www.irishjewellery.ie,35345865041,-6.5325969889202,53.1714133111628,Wicklow,Blessington,Republic of Ireland,"Shopping,Shopping Centres and Department Store,Craft,Food Shops"
Handwoven Tweeds,http://www.handwoventweed.com,353749541304,-8.41286684363504,54.7619638203877,Donegal,Ardara,Republic of Ireland,"Learning,Craft,Shopping"
Handwoven Tweeds - Eddie Doherty,http://www.handwoventweed.com,353749541304,-8.411972,54.762678,Donegal,Ardara,Republic of Ireland,"Shopping,Shopping Centres and Department Store,Craft,Food Shops"
Hang Gliding & Paragliding at Mount Leinster,http://www.ihpa.ie,353872589245,-6.7796988,52.6178434,Carlow,Carlow Town,Republic of Ireland,Activity Operator
Hanged Man's Pub,https://www.facebook.com/HangedMans-168881112472,35345431515,-6.864658,53.2034011,Kildare,Newbridge,Republic of Ireland,"Food and Drink,Restaurant,Pubs and Bar"
Hanna Hats of Donegal Ltd.,https://hannahats.com,353749721084,-8.1090233,54.6560547,Donegal,Donegal Town,Republic of Ireland,"Shopping,Shopping Centres and Department Store,Craft,Food Shops"
Hannigan's Bar & Restaurant,https://www.killarneyinternational.com/restaurant.html,353646631816,-9.5073547,52.0579526,Kerry,Killarney,Republic of Ireland,"Food and Drink,Restaurant,Pubs and Bar"
Hanora D Restaurant,http://www.lucanspahotel.ie/diningatlucanspa.html,+353(0)16280494,-6.463761,53.355392,Dublin,Lucan,Republic of Ireland,"Food and Drink,Restaurant,Pubs and Bar"
Hanora's Cottage,https://www.hanorascottage.com/restaurant,353526136134,-7.6339345,52.27717,Waterford,Ballymacarbry,Republic of Ireland,"Food and Drink,Restaurant"
Ha'penny Bridge,,,-6.263081,53.346307,Dublin,Dublin City,Republic of Ireland,Public Sculpture
Ha'Penny Bridge Inn,,+353(0)16770616,-6.263344,53.345871,Dublin,Dublin City,Republic of Ireland,"Food and Drink,Restaurant,Pubs and Bar"
Ha'Penny Flea Market,http://www.thegrandsocial.ie/events/hapenny-flea-market-2/,+353(0)18734332,-6.26341984232795,53.3468811856597,Dublin,Dublin City,Republic of Ireland,"Shopping,Shopping Centres and Department Store,Food Shops"
Happy Camper,https://campingcarirlande.com/,35361314146,-8.62962399235437,52.6610741192818,Limerick,Limerick City,Republic of Ireland,"Transport,Coach,Road"
Happy Out Café,http://happyout.ie,+353(0)861547053,-6.17715276796184,53.3585927580978,Dublin,Clontarf,Republic of Ireland,"Food and Drink,Restaurant,Cafe"
Harbour Splash,http://harboursplash.ie,35315240602,-6.14368967942892,53.29707427749,Dublin,Dún Laoghaire,Republic of Ireland,"Swimming,Swimming Pools and Water Park,Venue,Adventure Park,Activity Operator"
Harbour SUP and Sail,http://www.harboursupsail.com,353860315737,-9.0950458,54.2199841,Sligo,Enniscrone,Republic of Ireland,Activity Operator
Harbour Yacht Management Ltd.,,+353(0)214813911,-8.291812,51.850919,Cork,Cobh,Republic of Ireland,Activity Operator
Harbourmaster Pub and Restaurant,http://www.harbourmaster.ie,+353(0)16701688,-6.24911,53.349766,Dublin,Dublin City,Republic of Ireland,"Food and Drink,Restaurant"
Hard Rock Cafe,http://www.hardrock.com,+353(0)16717777,-6.260776,53.345807,Dublin,Dublin City,Republic of Ireland,"Food and Drink,Restaurant"
Hargadon Bros,https://www.hargadons.com,353719153709,-8.4752199,54.2706953,Sligo,Sligo Town,Republic of Ireland,"Covid Safety Charter,Food and Drink,Restaurant,Pubs and Bar"
Harnans Pub,http://www.facebook.com/harnanspub,353862645565,-6.804506,53.487802,Meath,Rathmolyon,Republic of Ireland,"Food and Drink,Restaurant,Pubs and Bar"
Haroldstown Dolmen,https://carlowtourism.com/haroldstown-dolmen-2,353599131554,-6.6638293,52.8451005,Carlow,Tullow,Republic of Ireland,
Harrigan’s Bar and Restaurant,http://www.harrigans.ie,35345487704,-6.7947088048935,53.1822630609845,Kildare,Newbridge,Republic of Ireland,"Covid Safety Charter,Food and Drink,Restaurant,Pubs and Bar"
Harrison's bar and restaurant,http://www.harrisonscliffoney.com,353719166123,-8.4512262,54.4313011,Sligo,Cliffony,Republic of Ireland,"Covid Safety Charter,Food and Drink,Restaurant,Pubs and Bar,Seafood"
Harristown Dolmen,,,-7.2622848,52.4031382,Kilkenny,Piltown,Republic of Ireland,
Harristown House,https://www.harristownhouse.ie,35345483614,-6.6914209,53.1317192,Kildare,Kilcullen,Republic of Ireland,"Historic Houses and Castle,Tour"
Harrys Bar and Gastro Pub,https://www.facebook.com/HarrysGastroPub,353719177173,-8.5568389,54.3056585,Sligo,Rosses Point,Republic of Ireland,"Covid Safety Charter,Food and Drink,Restaurant,Pubs and Bar"
Harry's on the Green,http://www.harrysonthegreen.ie,+353(0)14758504,-6.26331,53.340503,Dublin,Dublin City,Republic of Ireland,"Food and Drink,Restaurant,Pubs and Bar"
Hartleys Brasserie,,+353(0)12806767,-6.134013,53.29477,Dublin,Dún Laoghaire,Republic of Ireland,"Covid Safety Charter,Food and Drink,Restaurant"
Harveys Point Restaurant,https://www.harveyspoint.com/the-restaurant.html,353749722208,-8.053665,54.69586,Donegal,Donegal Town,Republic of Ireland,"Food and Drink,Restaurant,Vegetarian"
Hassett's Bakery,https://www.hassettsbakery.ie,353214375398,-8.391934,51.8144496,Cork,Carrigaline,Republic of Ireland,"Shopping,Shopping Centres and Department Store,Food Shops"
Hatch & Sons Irish Kitchen,http://www.hatchandsons.co,+353(0)16610075,-6.25838458895487,53.3395211882276,Dublin,Dublin City,Republic of Ireland,"Food and Drink,Restaurant"
Hatters’ Lane Bistro,http://www.facebook.com/HattersLaneBistro/,353906473077,-7.940124,53.4234548,Westmeath,Athlone,Republic of Ireland,"Covid Safety Charter,Food and Drink,Restaurant,Seafood"
Havana Tapas Bar,http://www.havana.ie,+353(0)14005990,-6.264667,53.343435,Dublin,Dublin City,Republic of Ireland,"Food and Drink,Restaurant"
Haven Restaurant,http://www.downingsbayhotel.com,353749155586,-7.8358623,55.1945835,Donegal,Downings,Republic of Ireland,"Food and Drink,Restaurant,Seafood,Vegetarian"
Hawkeye Falconry,http://www.hawkeyefalconry.ie,+353(0)830039743,-7.11951405952459,52.2379129282077,Waterford,Waterford City,Republic of Ireland,"Falconry,Nature and Wildlife,Activity Operator"
Hawk's Well Theatre,http://www.hawkswell.com,+353(0)719161518/9161526,-8.477043,54.268771,Sligo,Sligo Town,Republic of Ireland,"Food and Drink,Pubs and Bar"
Hawkswood Loop,http://www.irishtrails.ie/Trail/Swanlinbar---Hawkswood-loop/72/,,-7.70442984391987,54.2004230584676,Cavan,Swanlinbar,Republic of Ireland,"Walking,Natural Landscape"
Hawthorn Villa Equestrian Centre,http://www.hawthornvillaequestriancenter.com/,353868525795,-8.6914734,51.7535521,Cork,Innishannon,Republic of Ireland,"Horse Riding,Equestrian,Activity Operator"
Hayes Cycles and Fishing Shop,http://www.hayescycles.com/,353539122462,-6.4593048,52.3358346,Wexford,Wexford Town,Republic of Ireland,"Cycling,Fishing,Angling,Shopping,Bike Rental"
Hazel Grove Golf Club,http://www.hazelgrove.ie,+353(0)14520911,-6.4041615,53.2732245,Dublin,Tallaght,Republic of Ireland,"Golf,Golf Course"
Hazelwood Forest,,,-8.426834,54.258001,Sligo,Sligo Town,Republic of Ireland,"Forest Park,Park and Forest Walk,Walking,National Park,National and Forest Park,Public Park,Nature and Wildlife"
Headfort Golf Club - New Course,http://www.headfortgolfclub.ie,353469240146,-6.8602346,53.7252061,Meath,Kells,Republic of Ireland,"Golf,Golf Course"
Headfort Golf Club - Old Course,http://www.headfortgolfclub.ie,353469240146,-6.8602346,53.7252061,Meath,Kells,Republic of Ireland,"Golf,Golf Course"
Health and Beauty Rooms at Great Southern Killarney,https://www.greatsouthernkillarney.com/health-and-beauty.html,353646638000,-9.50352,52.058833,Kerry,Killarney,Republic of Ireland,"Pampering,Health Farm,Spa and Wellness,Specialised Retreat,Spa"
Health and Herbs,https://www.drclareapothecary.com/collections,35391583260,-9.0604751,53.2696814,Galway,Galway City,Republic of Ireland,"Shopping,Shopping Centres and Department Store,Food Shops"
Healy Tours,http://www.healybus.com,+353(0)91770066,-9.02211,53.303529,Galway,Galway City,Republic of Ireland,"Activity Operator,Tour"
Heart of Ireland Tours,https://www.heartofirelandtours.ie,353877817153,-7.94275,53.4231027,Westmeath,Athlone,Republic of Ireland,"Activity Operator,Tour,Walking,Boat,Day Tour"
Hebe Adventures,http://hebeadventures.com,353879384660,-6.6820743963633,53.2874271366319,Kildare,Clane,Republic of Ireland,Learning
Hehir's of Clifden,https://www.hehirs.com,3539521282,-10.0214121,53.4876359,Galway,Clifden,Republic of Ireland,"Shopping,Shopping Centres and Department Store,Craft,Food Shops"
Heir (Hare) Island Sailing School,http://www.heirislandsailingschool.com,3532838511,-9.4351074,51.4995597,Cork,Heir Island,Republic of Ireland,"Sailing,Activity Operator"
Heir Island,,,-9.43885631149706,51.496242418128,Cork,Heir Island,Republic of Ireland,Discovery Point
Heir Island,http://www.heirisland.ie,+353(0)2821489,-9.43884395798852,51.4962446266556,Cork,Heir Island,Republic of Ireland,"Restaurant,Bird Watching,Nature and Wildlife,Cycling,Sailing,Activity Operator,Swimming,Swimming Pools and Water Park,Venue,Walking,Discovery Point,Island,Offshore Island,Natural Landscape,Cafe,Food and Drink"
Heir Island Ferries,http://www.heirislandferries.com,+353(0)868887799,-9.42457224452971,51.5038565107262,Cork,Heir Island,Republic of Ireland,"Transport,Coach,Road"
Hell Fire Club Bus Tour - Hidden Dublin Walks,http://www.hiddendublinwalks.com/ghost-tour-dublin.php,+353(0)862088117,-6.2798109,53.3454402,Dublin,Dublin City,Republic of Ireland,"Activity Operator,Tour"
Hen and Stag Sligo,http://henandstagsligo.ie,353719103204,-8.47052356885604,54.2712607116594,Sligo,Sligo Town,Republic of Ireland,"Cycling,Sailing,Activity Operator,Surfing,Walking"
Hennessy's Pub,http://facebook.com/hennessysofferbane,353906453963,-7.827723,53.271418,Offaly,Ferbane,Republic of Ireland,"Food and Drink,Restaurant,Pubs and Bar"
Hennigan's Heritage Centre,http://hennigansheritage.com/,353872491402,-8.9873735,53.9742534,Mayo,Swinford,Republic of Ireland,"Tour,Museums and Attraction,Visitor Farm"
Henry Ford Ancestral Site,,353238833249,-8.845009,51.655292,Cork,Clonakilty,Republic of Ireland,Public Sculpture
Henry Grattan,,,-6.260889,53.34435,Dublin,Dublin City,Republic of Ireland,Public Sculpture
Henrys Bar & Restaurant,http://henrysrestaurant.ie,353719173985,-8.5225941,54.3601406,Sligo,Grange,Republic of Ireland,"Food and Drink,Restaurant,Pubs and Bar"
Henry's Bistro & Wine Bar,https://henrysbistroandwinebar.ie,353656899393,-8.9853928,52.841979,Clare,Ennis,Republic of Ireland,"Covid Safety Charter,Food and Drink,Restaurant,Vegetarian"
Herb Garden at Kilgraney House,http://www.kilgraneyhouse.com/index-herb.html,353599775283,-6.9582,52.6538339,Carlow,Bagenalstown,Republic of Ireland,"Gardens,Garden,Food Shops,Shopping"
Heritage Tours Wexford,http://www.heritagetourswexford.ie,+353(0)873299900,-6.56592426125485,52.5010190211777,Wexford,Enniscorthy,Republic of Ireland,"Activity Operator,Tour"
Hermitage Golf Club,http://www.hermitagegolf.ie,35316268491,-6.4118005,53.3635041,Dublin,Lucan,Republic of Ireland,"Golf,Golf Course"
Heron Gallery Café and Gardens,https://www.annabellangrish.ie/,3532767278,-9.62909269521481,51.6026004594854,Cork,Ahakista,Republic of Ireland,"Gardens,Garden,Cafe,Food and Drink"
Hertz Rent a Car,http://www.hertz.ie,+353(0)539152500Wexford,-6.456079,52.344114,Wexford,Wexford Town,Republic of Ireland,"Covid Safety Charter,Transport,Coach,Road"
Heywood Gardens,http://www.heritageireland.ie/en/midlands-eastcoast/heywoodgardens/,353578733563,-7.3005142,52.884145,Laois,Ballinakill,Republic of Ireland,"Photography,Learning,Gardening,Nature and Wildlife,Walking,Historic Houses and Castle,Gardens,Garden,Natural Landscape"
Hibernia Roots,http://www.hiberniaroots.com,353868865601,-6.4052507,53.4032268,Dublin,Blanchardstown,Republic of Ireland,"Tracing Your Ancestors,Activity Operator"
Hibernian Bar and Harpers Restaurant,https://www.facebook.com/KilkennyHibernianHotel/?ref=br_rs,353567771888,-7.2523373,52.6503072,Kilkenny,Kilkenny City,Republic of Ireland,"Food and Drink,Restaurant"
Hidden Dublin Walks Ltd.,http://www.hiddendublinwalks.com/,353861580949,-6.27811,53.3455,Dublin,Dublin City,Republic of Ireland,"Activity Operator,Tour,Walking"
Hidden Howth Experiences,http://hiddenhowthexperiences.com,+353(0)879781390,-6.06881500691247,53.3877934387853,Dublin,Howth,Republic of Ireland,"Walking,Activity Operator,Tour"
Hidden Ireland Tours,http://www.hiddenirelandtours.com,+353(0)646644733,-9.63592442858339,52.024155292185,Kerry,Killarney,Republic of Ireland,"Activity Operator,Tour,Day Tour"
Hidden Ireland Tours,http://www.hiddenirelandtours.com,+353(0)872214002,-9.63592442858339,52.024155292185,Kerry,Killarney,Republic of Ireland,"Climbing,Activity Operator,Cycling,Kayaking,Walking"
Hidden Ireland Tours,http://www.hiddenirelandtours.com/,+353(0)646644733,-9.63592442858339,52.024155292185,Kerry,Killarney,Republic of Ireland,"Kayaking,Activity Operator,Walking,Day Tour,Tour"
Hidden Trails,http://hiddentrails.ie,+353(0)860233533,-6.95256850600583,52.5407354419951,Kilkenny,Graiguenamanagh,Republic of Ireland,"Walking,Activity Operator,Tour"
